fold,seed,image_id,method,stage,mse,psnr_db,ssim,delta_e00,element_count,below_zero_count,above_one_count,total_oor_count,below_zero_fraction,above_one_fraction,total_oor_fraction,mean_clip_magnitude_active,max_clip_magnitude
3,20260813,305.png,BOSR_FULL_B1,final,0.001504886449495488,28.224962683212848,0.9783675670623779,3.2249943043325993,,,,,,,0.0,,
3,20260813,315.png,RGB_ADD_FULL_B0P1,pre-clipping,0.00022122844166360954,36.551590398288106,0.9688064455986023,1.3631641286900478,529200,38606,355,38961,0.07295162509448223,0.0006708238851095994,0.07362244897959183,0.015729667274207982,0.0896129235625267
3,20260813,315.png,RGB_ADD_FULL_B0P1,post-clipping,0.0001746690119724167,37.57784136362802,0.9868345856666565,1.238922865249392,529200,38606,355,38961,0.07295162509448223,0.0006708238851095994,0.07362244897959183,0.015729667274207982,0.0896129235625267
3,20260813,315.png,BOSR_FULL_B1,final,0.00018048125187250874,37.435679052885234,0.9794638752937317,1.2470430572832023,,,,,,,0.0,,
3,20260813,318.png,RGB_ADD_FULL_B0P1,pre-clipping,0.00016128685175446352,37.924010352348915,0.9747939705848694,1.1152349653202516,529200,12152,0,12152,0.022962962962962963,0.0,0.022962962962962963,0.04241578532936015,0.08972792327404022
3,20260813,318.png,RGB_ADD_FULL_B0P1,post-clipping,0.00010606121655245156,39.74443395707117,0.9903689622879028,1.0086575385361432,529200,12152,0,12152,0.022962962962962963,0.0,0.022962962962962963,0.04241578532936015,0.08972792327404022
3,20260813,318.png,BOSR_FULL_B1,final,0.00011044589012896769,39.56850440295214,0.9850256443023682,1.0174240300972366,,,,,,,0.0,,
3,20260813,321.png,RGB_ADD_FULL_B0P1,pre-clipping,0.0009020349761790167,30.447766224724177,0.8999726176261902,3.0870895269774787,529200,46649,0,46649,0.08815003779289493,0.0,0.08815003779289493,0.03162422329365601,0.08659476041793823
3,20260813,321.png,RGB_ADD_FULL_B0P1,post-clipping,0.0007732762415335918,31.116653330643768,0.9712183475494385,2.9278846143156962,529200,46649,0,46649,0.08815003779289493,0.0,0.08815003779289493,0.03162422329365601,0.08659476041793823
3,20260813,321.png,BOSR_FULL_B1,final,0.0008661363628660627,30.62413728100261,0.9642988443374634,3.072561183285757,,,,,,,0.0,,
3,20260813,324.png,RGB_ADD_FULL_B0P1,pre-clipping,0.00016288769726028243,37.88111716266952,0.9759456515312195,1.123514162673817,529200,15526,78,15604,0.029338624338624338,0.00014739229024943312,0.029486016628873773,0.028545438854511627,0.08730527758598328
3,20260813,324.png,RGB_ADD_FULL_B0P1,post-clipping,0.00012031931484269448,39.19664649831591,0.9898694753646851,1.0166396844426613,529200,15526,78,15604,0.029338624338624338,0.00014739229024943312,0.029486016628873773,0.028545438854511627,0.08730527758598328
3,20260813,324.png,BOSR_FULL_B1,final,0.00012641915853767012,38.981871047190836,0.9824941158294678,1.0365499085201608,,,,,,,0.0,,
3,20260813,325.png,RGB_ADD_FULL_B0P1,pre-clipping,0.0002355186123115287,36.27974766221761,0.9737427234649658,1.5666666460588798,529200,13234,0,13234,0.02500755857898715,0.0,0.02500755857898715,0.03862880680194319,0.09020359069108963
3,20260813,325.png,RGB_ADD_FULL_B0P1,post-clipping,0.0001832692206847565,37.36910466893728,0.9898998737335205,1.455994837925101,529200,13234,0,13234,0.02500755857898715,0.0,0.02500755857898715,0.03862880680194319,0.09020359069108963
3,20260813,325.png,BOSR_FULL_B1,final,0.00018534071864188814,37.32029157374033,0.983012318611145,1.4819349525196004,,,,,,,0.0,,
3,20260813,328.png,RGB_ADD_FULL_B0P1,pre-clipping,0.00019025959452795773,37.20653433135668,0.9700744152069092,1.4102249727368974,529200,14809,0,14809,0.027983749055177625,0.0,0.027983749055177625,0.03817920226098003,0.09115465730428696
3,20260813,328.png,RGB_ADD_FULL_B0P1,post-clipping,0.00013303157374285973,38.76045271251502,0.9889904856681824,1.296997418068956,529200,14809,0,14809,0.027983749055177625,0.0,0.027983749055177625,0.03817920226098003,0.09115465730428696
3,20260813,328.png,BOSR_FULL_B1,final,0.00014978375372791316,38.24535289767066,0.981105387210846,1.3703752770374769,,,,,,,0.0,,
3,20260813,330.png,RGB_ADD_FULL_B0P1,pre-clipping,0.0004144946971011872,33.82481021288435,0.9686665534973145,1.8120179006326675,529200,26371,17,26388,0.0498318216175359,3.2123960695389265e-05,0.049863945578231296,0.023667515507219704,0.08929022401571274
3,20260813,330.png,RGB_ADD_FULL_B0P1,post-clipping,0.0003596112166847867,34.44166770586373,0.9886665344238281,1.6922797815975024,529200,26371,17,26388,0.0498318216175359,3.2123960695389265e-05,0.049863945578231296,0.023667515507219704,0.08929022401571274
3,20260813,330.png,BOSR_FULL_B1,final,0.0003675634341980926,34.346676994509664,0.9821704030036926,1.7654078816063095,,,,,,,0.0,,
3,20260813,335.png,RGB_ADD_FULL_B0P1,pre-clipping,0.00024091751158492722,36.18131631266508,0.9734743237495422,1.5886680173280412,529200,52042,0,52042,0.09834089191232048,0.0,0.09834089191232048,0.011338116412934243,0.08562493324279785
3,20260813,335.png,RGB_ADD_FULL_B0P1,post-clipping,0.0001945808712951464,37.10899856253143,0.9883637428283691,1.4692871067122024,529200,52042,0,52042,0.09834089191232048,0.0,0.09834089191232048,0.011338116412934243,0.08562493324279785
3,20260813,335.png,BOSR_FULL_B1,final,0.00020669022005930874,36.846800723555866,0.9798673987388611,1.5251718082631873,,,,,,,0.0,,
3,20260813,339.png,RGB_ADD_FULL_B0P1,pre-clipping,0.0001877218045542821,37.264852796023085,0.9729421734809875,1.30718570420915,529200,28667,0,28667,0.05417044595616024,0.0,0.05417044595616024,0.02032556456280483,0.08779036998748779
3,20260813,339.png,RGB_ADD_FULL_B0P1,post-clipping,0.00013601708474039734,38.66406537641042,0.9899834990501404,1.1843655243446536,529200,28667,0,28667,0.05417044595616024,0.0,0.05417044595616024,0.02032556456280483,0.08779036998748779
3,20260813,339.png,BOSR_FULL_B1,final,0.0001471731673927185,38.321713633376724,0.9826321601867676,1.2127450030727114,,,,,,,0.0,,
3,20260813,341.png,RGB_ADD_FULL_B0P1,pre-clipping,0.0008925574806763574,30.493638057628672,0.9709476232528687,2.7946217256170667,529200,11748,0,11748,0.02219954648526077,0.0,0.02219954648526077,0.04418506222672733,0.091131292283535
3,20260813,341.png,RGB_ADD_FULL_B0P1,post-clipping,0.0008376281636337705,30.769487287681976,0.9868689775466919,2.6872518388339537,529200,11748,0,11748,0.02219954648526077,0.0,0.02219954648526077,0.04418506222672733,0.091131292283535
3,20260813,341.png,BOSR_FULL_B1,final,0.0009069022196419234,30.424395351660785,0.9811387658119202,2.788603984835362,,,,,,,0.0,,
3,20260813,352.png,RGB_ADD_FULL_B0P1,pre-clipping,0.0007843275439011226,31.0550253323137,0.9726302623748779,2.5661963028489163,529200,12457,498,12955,0.023539304610733183,0.0009410430839002267,0.02448034769463341,0.03143119484071743,0.08606968075037003
3,20260813,352.png,RGB_ADD_FULL_B0P1,post-clipping,0.0007459991686847301,31.27261656489577,0.9859296083450317,2.4715259689342406,529200,12457,498,12955,0.023539304610733183,0.0009410430839002267,0.02448034769463341,0.03143119484071743,0.08606968075037003
3,20260813,352.png,BOSR_FULL_B1,final,0.0007778036444774486,31.09130026253181,0.9781672954559326,2.529099471411724,,,,,,,0.0,,
3,20260813,354.png,RGB_ADD_FULL_B0P1,pre-clipping,0.0004897699128168786,33.10007897649339,0.9738496541976929,2.0166635508722233,529200,11853,0,11853,0.02239795918367347,0.0,0.02239795918367347,0.04438397164172501,0.09274126589298248
3,20260813,354.png,RGB_ADD_FULL_B0P1,post-clipping,0.0004332840995812018,33.63227248170446,0.9897333383560181,1.9083733987812992,529200,11853,0,11853,0.02239795918367347,0.0,0.02239795918367347,0.04438397164172501,0.09274126589298248
3,20260813,354.png,BOSR_FULL_B1,final,0.0004751576263900373,33.23162295816247,0.9841293096542358,1.9889443315350779,,,,,,,0.0,,
3,20260813,355.png,RGB_ADD_FULL_B0P1,pre-clipping,0.0008091603438390638,30.91965409729568,0.970047116279602,2.6482984394043663,529200,12119,0,12119,0.022900604686318972,0.0,0.022900604686318972,0.04346996499152011,0.09039266407489777
3,20260813,355.png,RGB_ADD_FULL_B0P1,post-clipping,0.0007540747709037924,31.225855891687573,0.9866575002670288,2.5371811408216254,529200,12119,0,12119,0.022900604686318972,0.0,0.022900604686318972,0.04346996499152011,0.09039266407489777
3,20260813,355.png,BOSR_FULL_B1,final,0.0008287478557728533,30.815775822399274,0.9801772236824036,2.6407819687453786,,,,,,,0.0,,
3,20260813,362.png,RGB_ADD_FULL_B0P1,pre-clipping,0.00020994982577179328,36.77884481427947,0.9752727150917053,1.2769248561447253,529200,20402,3,20405,0.038552532123960696,5.668934240362812e-06,0.038558201058201055,0.023518614602809546,0.086703360080719
3,20260813,362.png,RGB_ADD_FULL_B0P1,post-clipping,0.0001649221282474687,37.82721069455399,0.9895322322845459,1.1709917274068382,529200,20402,3,20405,0.038552532123960696,5.668934240362812e-06,0.038558201058201055,0.023518614602809546,0.086703360080719
3,20260813,362.png,BOSR_FULL_B1,final,0.00017330817488194226,37.611809512942585,0.9823058247566223,1.1754718142683278,,,,,,,0.0,,
3,20260813,372.png,RGB_ADD_FULL_B0P1,pre-clipping,0.0010264913562144711,29.886447033456673,0.9543337821960449,3.248178477874312,529200,28142,0,28142,0.05317838246409675,0.0,0.05317838246409675,0.02574613038322138,0.08490882068872452
3,20260813,372.png,RGB_ADD_FULL_B0P1,post-clipping,0.0009673123016374337,30.144332891218433,0.9819945693016052,3.0975441996596853,529200,28142,0,28142,0.05317838246409675,0.0,0.05317838246409675,0.02574613038322138,0.08490882068872452
3,20260813,372.png,BOSR_FULL_B1,final,0.0009187558719214135,30.36799872250694,0.9738903045654297,2.996453491944829,,,,,,,0.0,,
3,20260813,375.png,RGB_ADD_FULL_B0P1,pre-clipping,0.00024721407246096187,36.06926811017726,0.9734994173049927,1.5473900528917335,529200,18870,0,18870,0.03565759637188209,0.0,0.03565759637188209,0.027720436945678058,0.09031447023153305
3,20260813,375.png,RGB_ADD_FULL_B0P1,post-clipping,0.00019461565141219153,37.10822235760299,0.9896014928817749,1.439599759220601,529200,18870,0,18870,0.03565759637188209,0.0,0.03565759637188209,0.027720436945678058,0.09031447023153305
3,20260813,375.png,BOSR_FULL_B1,final,0.00020649490133709827,36.85090667244871,0.9825246930122375,1.4658525512945733,,,,,,,0.0,,
3,20260813,381.png,RGB_ADD_FULL_B0P1,pre-clipping,0.00018418714032561895,37.3474069488066,0.9732913374900818,1.3487318038684122,529200,12075,474,12549,0.022817460317460316,0.0008956916099773243,0.023713151927437642,0.04165586119404312,0.09208916872739792
3,20260813,381.png,RGB_ADD_FULL_B0P1,post-clipping,0.0001295559364392632,38.875426822246965,0.9901822805404663,1.2351680746962863,529200,12075,474,12549,0.022817460317460316,0.0008956916099773243,0.023713151927437642,0.04165586119404312,0.09208916872739792
3,20260813,381.png,BOSR_FULL_B1,final,0.0001375798409531311,38.61445196944983,0.9828078746795654,1.2505148923144527,,,,,,,0.0,,
3,20260813,392.png,RGB_ADD_FULL_B0P1,pre-clipping,0.00018213854022195347,37.39598148467823,0.9752018451690674,1.4204350141103355,529200,12844,9,12853,0.024270597127739983,1.7006802721088435e-05,0.024287603930461074,0.03353718421825035,0.08901620656251907
3,20260813,392.png,RGB_ADD_FULL_B0P1,post-clipping,0.00014018166852227721,38.53308775100759,0.9885213971138,1.320226551720693,529200,12844,9,12853,0.024270597127739983,1.7006802721088435e-05,0.024287603930461074,0.03353718421825035,0.08901620656251907
3,20260813,392.png,BOSR_FULL_B1,final,0.00015043152445871658,38.22661143373155,0.9813172221183777,1.380737135486095,,,,,,,0.0,,
3,20260813,394.png,RGB_ADD_FULL_B0P1,pre-clipping,0.0006940661405077958,31.585991418089996,0.9694240689277649,2.64801016112374,529200,17454,0,17454,0.03298185941043084,0.0,0.03298185941043084,0.030086231557435252,0.08989778161048889
3,20260813,394.png,RGB_ADD_FULL_B0P1,post-clipping,0.0006471701435475789,31.88981526611526,0.9867221713066101,2.5365533644627076,529200,17454,0,17454,0.03298185941043084,0.0,0.03298185941043084,0.030086231557435252,0.08989778161048889
3,20260813,394.png,BOSR_FULL_B1,final,0.0006104417311987324,32.14355784670096,0.9780541062355042,2.4958950664234756,,,,,,,0.0,,
3,20260813,395.png,RGB_ADD_FULL_B0P1,pre-clipping,0.0002580506484741959,35.882950452225465,0.9722643494606018,1.7304502489164146,529200,11818,4,11822,0.022331821617535903,7.558578987150415e-06,0.022339380196523054,0.043811056399428346,0.09236609190702438
3,20260813,395.png,RGB_ADD_FULL_B0P1,post-clipping,0.00020166699608509424,36.95365170656507,0.9882782697677612,1.6212773131214158,529200,11818,4,11822,0.022331821617535903,7.558578987150415e-06,0.022339380196523054,0.043811056399428346,0.09236609190702438
3,20260813,395.png,BOSR_FULL_B1,final,0.00022056860296466545,36.564563075333204,0.981672465801239,1.6965435007271223,,,,,,,0.0,,
4,20260813,11.png,RGB_ADD_FULL_B0P1,pre-clipping,0.00047643829680715707,33.21993336560484,0.9736039042472839,2.956039243686989,529200,10395,0,10395,0.019642857142857142,0.0,0.019642857142857142,0.01803253390794367,0.050285454839468
4,20260813,11.png,RGB_ADD_FULL_B0P1,post-clipping,0.0004676256501017646,33.30101675029156,0.978428065776825,2.9108304691480176,529200,10395,0,10395,0.019642857142857142,0.0,0.019642857142857142,0.01803253390794367,0.050285454839468
4,20260813,11.png,BOSR_FULL_B1,final,0.0004651492195761189,33.32407703362414,0.9733954668045044,2.935550130201691,,,,,,,0.0,,
4,20260813,13.png,RGB_ADD_FULL_B0P1,pre-clipping,0.0003091889536634774,35.09776030435126,0.9812141060829163,1.5404216950207665,529200,8686,3,8689,0.01641345427059713,5.668934240362812e-06,0.01641912320483749,0.02007384762260656,0.053770389407873154
4,20260813,13.png,RGB_ADD_FULL_B0P1,post-clipping,0.00030020325282131334,35.22584606314289,0.9831627011299133,1.5006038443993914,529200,8686,3,8689,0.01641345427059713,5.668934240362812e-06,0.01641912320483749,0.02007384762260656,0.053770389407873154
4,20260813,13.png,BOSR_FULL_B1,final,0.0003221657470415346,34.91920636050973,0.9795655608177185,1.567082046177925,,,,,,,0.0,,
4,20260813,16.png,RGB_ADD_FULL_B0P1,pre-clipping,0.0002534373583434876,35.961293668536435,0.9800900816917419,1.569441774237023,529200,24274,9305,33579,0.0458692365835223,0.017583144368858654,0.06345238095238095,0.008223361528534633,0.04421985149383545
4,20260813,16.png,RGB_ADD_FULL_B0P1,post-clipping,0.00024283283516081242,36.14692589569585,0.9830031394958496,1.5084142797675137,529200,24274,9305,33579,0.0458692365835223,0.017583144368858654,0.06345238095238095,0.008223361528534633,0.04421985149383545
4,20260813,16.png,BOSR_FULL_B1,final,0.0002376941545465579,36.239814984543585,0.9787731766700745,1.4585571735629188,,,,,,,0.0,,
4,20260813,20.png,RGB_ADD_FULL_B0P1,pre-clipping,0.0024312476064580427,26.14170808889117,0.9658032655715942,4.511058524180812,529200,13622,833,14455,0.02574074074074074,0.001574074074074074,0.027314814814814816,0.01852207205683104,0.05608633905649185
4,20260813,20.png,RGB_ADD_FULL_B0P1,post-clipping,0.0024171072476051924,26.167040794186633,0.9714134931564331,4.449641860522182,529200,13622,833,14455,0.02574074074074074,0.001574074074074074,0.027314814814814816,0.01852207205683104,0.05608633905649185
4,20260813,20.png,BOSR_FULL_B1,final,0.0024381916641928103,26.129321578523506,0.9656538963317871,4.508641474503172,,,,,,,0.0,,
4,20260813,27.png,RGB_ADD_FULL_B0P1,pre-clipping,0.00024116830313880317,36.17679772305073,0.9788331985473633,1.874846990295658,529200,12120,5,12125,0.02290249433106576,9.44822373393802e-06,0.022911942554799697,0.016944268069958485,0.050879426300525665
4,20260813,27.png,RGB_ADD_FULL_B0P1,post-clipping,0.00023171643569981615,36.35043160510487,0.9822421669960022,1.827209935681006,529200,12120,5,12125,0.02290249433106576,9.44822373393802e-06,0.022911942554799697,0.016944268069958485,0.050879426300525665
4,20260813,27.png,BOSR_FULL_B1,final,0.0002095509681638163,36.78710328305529,0.9778435230255127,1.8111079637487753,,,,,,,0.0,,
4,20260813,29.png,RGB_ADD_FULL_B0P1,pre-clipping,0.002852586929416776,25.447611120663556,0.9523358941078186,5.779542313892667,529200,14765,212,14977,0.027900604686318973,0.000400604686318972,0.028301209372637946,0.0146287629418888,0.05310601741075516
4,20260813,29.png,RGB_ADD_FULL_B0P1,post-clipping,0.0028424011893903364,25.463146237900656,0.9576714634895325,5.732848106994804,529200,14765,212,14977,0.027900604686318973,0.000400604686318972,0.028301209372637946,0.0146287629418888,0.05310601741075516
4,20260813,29.png,BOSR_FULL_B1,final,0.0028182156971317475,25.50025770456912,0.9559006690979004,5.600272813125702,,,,,,,0.0,,
4,20260813,32.png,RGB_ADD_FULL_B0P1,pre-clipping,0.0015662914252739595,28.05127429625899,0.9780285954475403,3.1798706119434317,529200,9233,3599,12832,0.017447089947089947,0.006800831443688587,0.024247921390778533,0.01619430046432972,0.050701506435871124
4,20260813,32.png,RGB_ADD_FULL_B0P1,post-clipping,0.0015539281203697226,28.0856907411218,0.9810584187507629,3.133176244169552,529200,9233,3599,12832,0.017447089947089947,0.006800831443688587,0.024247921390778533,0.01619430046432972,0.050701506435871124
4,20260813,32.png,BOSR_FULL_B1,final,0.0016225613843580857,27.897988640907926,0.9771007299423218,3.2190274695582612,,,,,,,0.0,,
4,20260813,36.png,RGB_ADD_FULL_B0P1,pre-clipping,0.00018469876958121628,37.33535997715514,0.9807212948799133,1.808025614949768,529200,8730,31,8761,0.01649659863945578,5.8578987150415725e-05,0.0165551776266062,0.020160862476247828,0.0545085184276104
4,20260813,36.png,RGB_ADD_FULL_B0P1,post-clipping,0.00017580928024226602,37.54958204053874,0.9840627312660217,1.7637293142474815,529200,8730,31,8761,0.01649659863945578,5.8578987150415725e-05,0.0165551776266062,0.020160862476247828,0.0545085184276104
4,20260813,36.png,BOSR_FULL_B1,final,0.00016978954421954144,37.700890574817606,0.9794705510139465,1.7783819018172549,,,,,,,0.0,,
4,20260813,37.png,RGB_ADD_FULL_B0P1,pre-clipping,0.0016458741617411726,27.8360337261742,0.946729302406311,3.9370563757946773,529200,68489,0,68489,0.1294198790627362,0.0,0.1294198790627362,0.00934484614566445,0.047458548098802567
4,20260813,37.png,RGB_ADD_FULL_B0P1,post-clipping,0.0016249892914045386,27.89149496653871,0.9654929041862488,3.8598572805851306,529200,68489,0,68489,0.1294198790627362,0.0,0.1294198790627362,0.00934484614566445,0.047458548098802567
4,20260813,37.png,BOSR_FULL_B1,final,0.0016442664045223806,27.840278165765007,0.9598211050033569,3.8639452155577345,,,,,,,0.0,,
4,20260813,41.png,RGB_ADD_FULL_B0P1,pre-clipping,0.00025819220030127207,35.88056881423905,0.9813761115074158,1.3958377753462237,529200,16746,105,16851,0.03164399092970521,0.0001984126984126984,0.03184240362811792,0.011571445970423734,0.056856025010347366
4,20260813,41.png,RGB_ADD_FULL_B0P1,post-clipping,0.00024878588500670373,36.041742631998424,0.9833539128303528,1.353183875607765,529200,16746,105,16851,0.03164399092970521,0.0001984126984126984,0.03184240362811792,0.011571445970423734,0.056856025010347366
4,20260813,41.png,BOSR_FULL_B1,final,0.0002590339446909518,35.866433207604175,0.9791711568832397,1.3903604931069549,,,,,,,0.0,,
4,20260813,50.png,RGB_ADD_FULL_B0P1,pre-clipping,0.0001723947860597828,37.63475873196383,0.9743372797966003,1.7892223157638907,529200,8673,32762,41435,0.01638888888888889,0.06190854119425548,0.07829743008314437,0.007185275850871599,0.05288587883114815
4,20260813,50.png,RGB_ADD_FULL_B0P1,post-clipping,0.0001571816575336861,38.03598135756461,0.9824978709220886,1.7440853844931792,529200,8673,32762,41435,0.01638888888888889,0.06190854119425548,0.07829743008314437,0.007185275850871599,0.05288587883114815
4,20260813,50.png,BOSR_FULL_B1,final,0.0001637062686239068,37.85934690309209,0.9790558815002441,1.8075717101971547,,,,,,,0.0,,
4,20260813,54.png,RGB_ADD_FULL_B0P1,pre-clipping,0.0004493718102377047,33.47394175001454,0.9787061810493469,2.371104791580863,529200,10528,30,10558,0.019894179894179895,5.668934240362812e-05,0.019950869236583523,0.018259024373331226,0.05344896391034126
4,20260813,54.png,RGB_ADD_FULL_B0P1,post-clipping,0.00043985027346766056,33.566951336796514,0.9821219444274902,2.3251231335851354,529200,10528,30,10558,0.019894179894179895,5.668934240362812e-05,0.019950869236583523,0.018259024373331226,0.05344896391034126
4,20260813,54.png,BOSR_FULL_B1,final,0.00041140438350883204,33.85731085214083,0.9779691696166992,2.313076586867253,,,,,,,0.0,,
4,20260813,55.png,RGB_ADD_FULL_B0P1,pre-clipping,0.0016126566260662011,27.92458094656773,0.973372220993042,3.487353379766265,529200,24040,7953,31993,0.045427059712774,0.015028344671201814,0.060455404383975814,0.00759555735972762,0.04790753871202469
4,20260813,55.png,RGB_ADD_FULL_B0P1,post-clipping,0.0016010732987555955,27.955887851847628,0.9755287766456604,3.443014674544432,529200,24040,7953,31993,0.045427059712774,0.015028344671201814,0.060455404383975814,0.00759555735972762,0.04790753871202469
4,20260813,55.png,BOSR_FULL_B1,final,0.0015919432894348252,27.980724074050094,0.9715899229049683,3.4382758454703017,,,,,,,0.0,,
4,20260813,61.png,RGB_ADD_FULL_B0P1,pre-clipping,0.0017394609618149811,27.595853135439192,0.9761785268783569,3.577840066402335,529200,13667,0,13667,0.025825774754346182,0.0,0.025825774754346182,0.013585616349109446,0.04994264245033264
4,20260813,61.png,RGB_ADD_FULL_B0P1,post-clipping,0.0017304172938112801,27.61849153202992,0.9779343008995056,3.536592889072385,529200,13667,0,13667,0.025825774754346182,0.0,0.025825774754346182,0.013585616349109446,0.04994264245033264
4,20260813,61.png,BOSR_FULL_B1,final,0.0017300360279624437,27.61944852603944,0.973950207233429,3.5505834255230737,,,,,,,0.0,,
4,20260813,71.png,RGB_ADD_FULL_B0P1,pre-clipping,0.00017366396557927263,37.602902861791,0.9821305871009827,1.2654358853147678,529200,8323,11,8334,0.01572751322751323,2.0786092214663643e-05,0.01574829931972789,0.01953132434142195,0.05145033076405525
4,20260813,71.png,RGB_ADD_FULL_B0P1,post-clipping,0.00016589516148365373,37.80166280471079,0.983017086982727,1.2222171259800239,529200,8323,11,8334,0.01572751322751323,2.0786092214663643e-05,0.01574829931972789,0.01953132434142195,0.05145033076405525
4,20260813,71.png,BOSR_FULL_B1,final,0.0001616446860204903,37.91438568008268,0.9790608286857605,1.198970980818265,,,,,,,0.0,,
4,20260813,72.png,RGB_ADD_FULL_B0P1,pre-clipping,0.0006911451402811532,31.604307413317034,0.975807249546051,2.598718649259102,529200,21618,0,21618,0.040850340136054424,0.0,0.040850340136054424,0.012521094441370716,0.05395636707544327
4,20260813,72.png,RGB_ADD_FULL_B0P1,post-clipping,0.0006804262827232934,31.672189193080857,0.9781978130340576,2.5420633536223374,529200,21618,0,21618,0.040850340136054424,0.0,0.040850340136054424,0.012521094441370716,0.05395636707544327
4,20260813,72.png,BOSR_FULL_B1,final,0.0006975921554969569,31.563984117388205,0.9737542271614075,2.576200400443903,,,,,,,0.0,,
4,20260813,74.png,RGB_ADD_FULL_B0P1,pre-clipping,0.0007365934175055682,31.32772166493571,0.9787054657936096,2.6525267069832177,529200,8884,0,8884,0.016787603930461074,0.0,0.016787603930461074,0.018448612078188723,0.05492979288101196
4,20260813,74.png,RGB_ADD_FULL_B0P1,post-clipping,0.0007281543228741152,31.377765678435825,0.9793369770050049,2.612459466422162,529200,8884,0,8884,0.016787603930461074,0.0,0.016787603930461074,0.018448612078188723,0.05492979288101196
4,20260813,74.png,BOSR_FULL_B1,final,0.0007394877625904815,31.310690085276715,0.9760801792144775,2.634884285177505,,,,,,,0.0,,
4,20260813,88.png,RGB_ADD_FULL_B0P1,pre-clipping,0.00144799346768853,28.392333973607123,0.9606877565383911,3.8812980546838007,529200,31899,0,31899,0.06027777777777778,0.0,0.06027777777777778,0.010370031170942269,0.05262847617268562
4,20260813,88.png,RGB_ADD_FULL_B0P1,post-clipping,0.0014353190841795522,28.43051540676395,0.9695491790771484,3.8442377537837427,529200,31899,0,31899,0.06027777777777778,0.0,0.06027777777777778,0.010370031170942269,0.05262847617268562
4,20260813,88.png,BOSR_FULL_B1,final,0.0015166793972124885,28.191062127113863,0.9627366662025452,4.045776880340778,,,,,,,0.0,,
4,20260813,90.png,RGB_ADD_FULL_B0P1,pre-clipping,0.0003063487307403577,35.13783914690933,0.9648510813713074,1.8712377148291648,529200,19607,143,19750,0.03705026455026455,0.0002702191987906274,0.03732048374905518,0.017922079690107298,0.057202067226171494
4,20260813,90.png,RGB_ADD_FULL_B0P1,post-clipping,0.00028891739355089833,35.392263117529346,0.9743455648422241,1.7941202462728574,529200,19607,143,19750,0.03705026455026455,0.0002702191987906274,0.03732048374905518,0.017922079690107298,0.057202067226171494
4,20260813,90.png,BOSR_FULL_B1,final,0.0002951690936654518,35.29929118235308,0.966753363609314,1.8359364260629407,,,,,,,0.0,,
4,20260813,99.png,RGB_ADD_FULL_B0P1,pre-clipping,0.0006745235587481391,31.71002877340274,0.980838418006897,2.4327571791392253,529200,10772,30,10802,0.02035525321239607,5.668934240362812e-05,0.020411942554799698,0.01629964306205199,0.049394331872463226
4,20260813,99.png,RGB_ADD_FULL_B0P1,post-clipping,0.0006660893695521026,31.76467497407099,0.9822900295257568,2.3861823932262554,529200,10772,30,10802,0.02035525321239607,5.668934240362812e-05,0.020411942554799698,0.01629964306205199,0.049394331872463226
4,20260813,99.png,BOSR_FULL_B1,final,0.0007210648783902529,31.420256575284906,0.9776645302772522,2.46662756360627,,,,,,,0.0,,
4,20260813,106.png,RGB_ADD_FULL_B0P1,pre-clipping,0.0011464113547694388,29.406595210673686,0.9502255916595459,3.183372484017582,529200,43052,0,43052,0.08135298563869993,0.0,0.08135298563869993,0.01299273467811094,0.0517643466591835
4,20260813,106.png,RGB_ADD_FULL_B0P1,post-clipping,0.0011236975189616056,29.493505780241108,0.9740343689918518,3.144445488715523,529200,43052,0,43052,0.08135298563869993,0.0,0.08135298563869993,0.01299273467811094,0.0517643466591835
4,20260813,106.png,BOSR_FULL_B1,final,0.0011120313946971284,29.53882951646715,0.9692658185958862,3.1938269784313933,,,,,,,0.0,,
4,20260813,108.png,RGB_ADD_FULL_B0P1,pre-clipping,0.0002794122331556883,35.53754583634477,0.9809006452560425,1.7216218645211652,529200,9083,35,9118,0.017163643235071805,6.613756613756614e-05,0.017229780801209373,0.01742565867795475,0.051869262009859085
4,20260813,108.png,RGB_ADD_FULL_B0P1,post-clipping,0.00027188330299579935,35.65617462656882,0.982757568359375,1.6810047898397558,529200,9083,35,9118,0.017163643235071805,6.613756613756614e-05,0.017229780801209373,0.01742565867795475,0.051869262009859085
4,20260813,108.png,BOSR_FULL_B1,final,0.00027138820347567556,35.66409033893538,0.9785674214363098,1.6691125366399704,,,,,,,0.0,,
4,20260813,114.png,RGB_ADD_FULL_B0P1,pre-clipping,0.00040854406118409316,33.88761098257137,0.9801315665245056,2.011030156530086,529200,8902,0,8902,0.01682161753590325,0.0,0.01682161753590325,0.016717700437204046,0.04412488266825676
4,20260813,114.png,RGB_ADD_FULL_B0P1,post-clipping,0.00040199620852998387,33.95778042990832,0.9798835515975952,1.9716444483117146,529200,8902,0,8902,0.01682161753590325,0.0,0.01682161753590325,0.016717700437204046,0.04412488266825676
4,20260813,114.png,BOSR_FULL_B1,final,0.0004131449732771163,33.838975269237324,0.9763554930686951,2.035337475493747,,,,,,,0.0,,
4,20260813,122.png,RGB_ADD_FULL_B0P1,pre-clipping,0.00022939468834262545,36.39416642451293,0.981498122215271,1.4957382896516083,529200,9275,0,9275,0.017526455026455025,0.0,0.017526455026455025,0.018157470552453096,0.05090721324086189
